,PanelID,X,Y,Max_Visibi,Average_Da
5290,29666,-9.150084,38.747648,145,5634.0
5291,21675,-9.135552,38.726478,69,10384.0
5292,29594,-9.185735,38.704049,145,6713.0
5293,25344,-9.157766,38.761519,69,5635.0
5294,10624,-9.221953,38.700579,69,5636.0
5295,29248,-9.137531,38.712598,69,5637.0
5296,11710,-9.399514,39.046831,69,5637.0
5297,21774,-9.143407,38.752278,69,5553.0
5298,10694,-9.155757,38.736673,69,11339.0
5299,8840,-9.151934,38.73957,69,5640.0
5300,7531,-9.20322,38.750156,69,5642.0
5301,49203,-9.163216,38.807758,88,4521.5
5302,4025,-9.349483,38.71391,69,5642.0
5303,22960,-9.257207,38.759472,69,11225.0
5304,23790,-9.166948,38.764189,69,5643.0
5305,13043,-9.178813,38.796472,69,5645.0
5306,29171,-9.292508,38.772136,69,5645.0
5307,24870,-9.349012,38.715904,69,2343.0
5308,27500,-9.373383,38.802778,69,5648.0
5309,7320,-9.393554,38.711606,69,5352.0
5310,24112,-9.151294,38.739859,69,6381.0
5311,21660,-9.204544,38.76053,69,5650.0
5312,7332,-9.153667,38.711745,69,5650.0
5313,3494,-9.327766,38.708633,78,5651.0
5314,27221,-9.159369,38.752589,69,5651.0
5315,20399,-9.036854,38.895221,69,5651.0
5316,18741,-9.222521,38.732874,69,6167.0
5317,27130,-9.141675,38.758127,69,7760.0
5318,25035,-9.195712,38.703627,69,1750.0
5319,23860,-9.253359,38.756362,69,9495.0
5320,21553,-9.108367,38.761541,69,5654.0
5321,29065,-9.145986,38.722604,69,5655.0
5322,10798,-9.394796,38.713239,69,4491.0
5323,24034,-9.157237,38.741722,69,5656.0
5324,7506,-9.145111,38.733839,69,5657.0
5325,20574,-9.123376,38.738081,69,5158.0
5326,10150,-9.13124,38.732836,69,14509.0
5327,2498,-9.276321,38.701639,69,5659.0
5328,13654,-9.237243,38.711768,69,5660.0
5329,25504,-9.227795,38.699536,69,10562.0
5330,9632,-9.269121,38.71115,69,5160.0
5331,2321,-9.165562,38.718181,69,4185.0
5332,26214,-9.118218,38.720395,69,1992.0
5333,24787,-9.110339,38.76093,69,5662.0
5334,23588,-9.185547,38.784808,69,5663.0
5335,25966,-9.165778,38.799468,69,5663.0
5336,11459,-9.135879,38.818029,69,5663.0
5337,46347,-9.112951,38.746437,69,5664.0
5338,13244,-9.300261,38.694101,75,5666.0
5339,11503,-9.258436,38.755303,145,4409.5
5340,25563,-9.214236,38.698328,69,5667.0
5341,20964,-9.181431,38.743629,69,16698.0
5342,10680,-9.104319,38.770013,69,5668.0
5343,10135,-9.154819,38.724872,69,5668.0
5344,21902,-9.211087,38.694255,69,1758.0
5345,13245,-9.300261,38.694101,75,5669.0
5346,18439,-9.333001,38.785034,69,5669.0
5347,29480,-9.375329,38.809652,69,872.0
5348,24115,-9.164282,38.73268,69,13587.0
5349,14214,-9.294093,38.694851,69,5673.0
5350,14555,-9.227422,38.698717,69,5673.0
5351,34652,-9.144157,38.70652,63,5675.0
5352,22982,-9.229058,38.699218,69,11625.0
5353,24515,-9.104286,38.763026,69,6560.0
5354,23240,-9.113367,38.756587,69,2588.0
5355,24693,-9.171701,38.73534,69,5678.0
5356,13050,-9.17979,38.795375,69,5678.0
5357,13163,-9.194621,38.775258,69,5679.0
5358,14467,-9.03728,38.899137,69,6427.0
5359,11604,-9.417184,38.963444,69,5680.0
5360,24161,-9.388475,38.755337,69,7579.0
5361,7437,-9.197215,38.761937,69,523.0
5362,23589,-9.185445,38.70526,69,5682.0
5363,14200,-9.225755,38.707694,69,5683.0
5364,7798,-9.157145,38.720417,89,9550.0
5365,7779,-9.109717,38.75791,69,5684.0
5366,20378,-8.997671,38.954785,69,5684.0
5367,8913,-9.133733,38.742246,69,5686.0
5368,23405,-9.137083,38.759119,69,5688.0
5369,9051,-9.138742,38.742558,69,5688.0
5370,4650,-9.39813,38.70342,69,5688.0
5371,7791,-9.103216,38.755159,69,5688.0
5372,27149,-9.309199,38.79489,69,5690.0
5373,27404,-9.141925,38.749653,69,6860.0
5374,23564,-9.162594,38.797044,69,20175.0
5375,17977,-9.135278,38.745358,89,5691.0
5376,11607,-9.256442,39.085422,69,11180.0
5377,23358,-9.19646,38.7077,69,5691.0
5378,21798,-9.232387,38.753156,69,5691.0
5379,24096,-9.103159,38.739187,69,5692.0
5380,14396,-9.161847,38.738128,69,5692.0
5381,27331,-9.116186,38.777181,69,3506.0
5382,23466,-9.142501,38.78718,69,5700.0
5383,23247,-9.207844,38.704216,69,5701.0
5384,23686,-9.124031,38.739912,69,5110.0
5385,8096,-9.143802,38.741983,78,5701.0
5386,25625,-9.141301,38.731616,69,5704.0
5387,3502,-9.388783,38.755384,89,5706.0
5388,3970,-9.324333,38.784882,69,889.0
5389,24442,-9.180239,38.749326,69,5706.0
5390,25068,-9.174751,38.703273,69,5706.0
5391,23155,-9.102446,38.742448,69,897.0
5392,11537,-9.117611,38.785952,145,5707.0
5393,25111,-9.226787,38.742706,69,5709.0
5394,21900,-9.230573,38.768686,69,5711.0
5395,27347,-9.326108,38.778456,69,5713.0
5396,17780,-9.31348,38.77067,69,5714.0
5397,24948,-9.120715,38.716892,69,5714.0
5398,26347,-9.157701,38.804493,69,5715.0
5399,25236,-9.153353,38.713473,69,3753.0
5400,25340,-9.164061,38.734073,69,10666.0
5401,8402,-9.173964,38.706792,69,5716.0
5402,13582,-9.202913,38.735519,69,5299.0
5403,25378,-9.203472,38.713517,69,5716.0
5404,25543,-9.237168,38.701991,69,6542.0
5405,4242,-9.418612,38.707355,69,5718.0
5406,10724,-9.221292,38.700889,69,5718.0
5407,8841,-9.188016,38.697446,69,5719.0
5408,10124,-9.144627,38.75284,69,5720.0
5409,25587,-9.105927,38.756758,69,5721.0
5410,46296,-9.167084,38.760483,69,10690.0
5411,424,-9.33982,38.7129,71,5723.0
5412,11460,-9.338807,38.709981,69,5523.0
5413,222,-9.387357,38.703094,71,5724.0
5414,25036,-9.213091,38.739407,69,4658.0
5415,29440,-9.125532,38.737895,69,5725.333333
5416,23811,-9.193928,38.760311,69,5728.0
5417,13581,-9.202647,38.707501,69,4611.0
5418,2340,-9.204441,38.710662,69,43.0
5419,24374,-9.186892,38.754197,69,5730.0
5420,13121,-9.199586,38.764543,69,5731.0
5421,10698,-9.153496,38.734018,69,8607.0
5422,25067,-9.138852,38.713563,69,2196.0
5423,7520,-9.26155,39.083917,69,9965.0
5424,27168,-9.325101,38.77183,69,5735.0
5425,13160,-9.183717,38.803104,69,5736.0
5426,17778,-9.397132,38.934796,69,6448.0
5427,18870,-9.337116,38.783717,69,5736.0
5428,25557,-9.20579,38.770396,69,3011.0
5429,21307,-9.198278,38.765315,69,4453.0
5430,47117,-9.242676,38.705982,145,5738.0
5431,10239,-9.163656,38.734667,69,5738.0
5432,7489,-9.227434,38.698656,69,8212.0
5433,29140,-9.433953,38.71014,69,3872.0
5434,29131,-9.16624,38.736705,69,5742.0
5435,11333,-9.08922,38.822682,69,5743.0
5436,24360,-9.133732,38.742243,69,5743.0
5437,2334,-9.212818,38.736298,69,5745.0
5438,24591,-9.168247,38.742612,69,5745.0
5439,11368,-9.08672,38.830321,69,5746.0
5440,25008,-9.168811,38.770919,69,5747.0
5441,10793,-9.187743,38.704978,69,6642.0
5442,21002,-9.131321,38.761436,69,5748.0
5443,14120,-9.145019,38.733165,69,5750.0
5444,8355,-9.228808,38.698097,69,5751.0
5445,10146,-9.159211,38.72907,69,5751.0
5446,24800,-9.173175,38.763562,69,6936.0
5447,48918,-9.245235,38.755575,89,5752.0
5448,24362,-9.170305,38.727993,69,5753.0
5449,18160,-9.256771,38.764121,69,5754.0
5450,25023,-9.129726,38.717171,69,5754.0
5451,25270,-9.341631,38.692208,69,2570.0
5452,25325,-9.149547,38.728959,69,5755.0
5453,7772,-9.209652,38.790588,69,7373.0
5454,8374,-9.15791,38.737246,69,5757.0
5455,4001,-9.354402,38.690109,69,5758.0
5456,24118,-9.168931,38.739867,69,5758.0
5457,25230,-9.153653,38.707844,69,5758.0
5458,8908,-9.166542,38.742768,69,5759.0
5459,14351,-9.305356,38.711445,69,5759.0
5460,22654,-9.14248,38.71607,69,9612.0
5461,25527,-9.128175,38.740492,69,5760.0
5462,24676,-9.164364,38.749769,69,24904.0
5463,24174,-9.168526,38.767684,69,5761.0
5464,24390,-9.135271,38.73369,69,3953.0
5465,25463,-9.104315,38.765998,69,5762.0
5466,10248,-9.10978,38.764843,69,5763.0
5467,24947,-9.232097,38.699526,69,6101.0
5468,10125,-9.226832,38.700936,69,6231.0
5469,14110,-9.308239,38.701728,69,5768.0
5470,24573,-9.20227,38.705746,69,9855.0
5471,23950,-9.194055,38.697394,69,5770.0
5472,9561,-9.161629,38.750224,69,5771.0
5473,11409,-9.108565,38.793907,69,5774.0
5474,25456,-9.123644,38.729741,69,5774.0
5475,24359,-9.259222,38.761714,69,2432.0
5476,9942,-9.290944,38.698303,69,6893.0
5477,17810,-9.386356,38.796582,69,5776.0
5478,21668,-9.203994,38.760245,69,5779.0
5479,9057,-9.14933,38.740724,69,5779.0
5480,21625,-9.227181,38.698966,69,7383.0
5481,25692,-9.048405,38.885406,69,2811.0
5482,23092,-9.096123,38.761304,69,3535.0
5483,23157,-9.110277,38.747431,69,5782.0
5484,20528,-9.023339,38.913694,69,5782.0
5485,25461,-9.104286,38.763026,69,5783.0
5486,10795,-9.197938,38.751214,69,5783.0
5487,225,-9.137822,38.752736,71,4220.0
5488,23395,-9.190471,38.728842,69,5786.0
5489,13597,-9.145207,38.732801,69,5786.0
5490,2219,-9.127945,38.770508,69,5788.0
5491,7511,-9.155204,38.707077,69,12243.0
5492,7604,-9.158078,38.735807,69,5789.0
5493,11555,-9.327952,38.938946,69,5790.0
5494,2319,-9.113357,38.724784,69,5790.0
5495,23329,-9.16955,38.71425,69,3386.0
5496,3566,-9.21356,38.727902,89,5054.0
5497,19809,-9.152401,38.739465,69,8292.0
5498,24168,-9.168788,38.737849,69,11472.0
5499,23461,-9.133999,38.737341,69,5794.0
5500,23239,-9.158826,38.750683,69,5794.0
5501,13106,-9.123616,38.752805,69,8013.0
5502,14130,-9.24608,38.711469,69,5797.0
5503,32384,-9.112542,38.733885,69,5797.0
5504,13671,-9.241649,38.71516,69,5797.0
5505,13162,-9.183556,38.803288,69,5798.0
5506,7556,-9.101443,38.740689,69,5798.0
5507,26193,-9.367422,38.693539,69,3337.0
5508,11429,-9.277228,38.757,69,5798.0
5509,27403,-9.329383,38.788384,69,4345.0
5510,10238,-9.13491,38.725708,69,7606.0
5511,14096,-9.304131,38.737964,69,5801.0
5512,14531,-9.326371,38.69267,69,7162.0
5513,18057,-9.205731,38.695048,69,5803.0
5514,14457,-9.227114,38.703243,69,5804.0
5515,23649,-9.122398,38.729133,69,5804.0
5516,23538,-9.170429,38.726195,69,5804.0
5517,14338,-9.128937,38.763578,69,2775.0
5518,270,-9.336084,38.723315,71,5805.0
5519,23154,-9.137134,38.739388,69,11362.0
5520,11471,-9.11232,38.726109,69,8988.0
5521,19280,-9.175487,38.792328,145,12863.0
5522,2197,-9.125627,38.771469,69,5809.0
5523,24213,-9.288299,38.704659,69,11037.0
5524,11380,-9.160077,38.8109,69,5811.0
5525,23683,-9.112953,38.746322,69,7597.0
5526,22945,-9.21782,38.69878,69,5813.0
5527,21290,-9.150196,38.721453,69,5816.0
5528,25309,-9.234539,38.726724,69,6880.0
5529,7147,-9.19843,38.752474,69,5817.0
5530,22912,-9.127179,38.731417,69,5584.0
5531,474,-9.151657,38.722726,71,17140.0
5532,11464,-9.157584,38.810829,69,5818.0
5533,26320,-9.254373,39.100815,69,6604.0
5534,228,-9.423884,38.712143,71,5818.0
5535,25484,-9.144503,38.740622,69,5819.0
5536,25347,-9.381575,38.802953,69,9396.0
5537,11392,-9.178942,38.794115,69,4147.0
5538,20455,-9.170429,38.726195,89,5820.0
5539,26410,-9.168504,38.789637,69,5820.0
5540,8321,-9.231331,38.754716,69,6097.0
5541,21331,-9.142004,38.753675,69,5821.0
5542,10686,-9.103105,38.774713,69,5822.0
5543,14536,-9.227609,38.699076,69,5822.0
5544,25283,-9.15045,38.75511,69,5823.0
5545,14172,-9.273721,38.699158,69,5824.0
5546,27291,-9.237006,38.758843,69,8504.0
5547,46314,-9.390862,38.964202,69,4041.0
5548,8022,-9.144394,38.757056,69,5826.0
5549,13500,-9.232333,38.738888,69,5827.0
5550,391,-9.405802,38.716828,71,5827.0
5551,18836,-9.33017,38.783764,69,5828.0
5552,21823,-9.214115,38.738258,69,5828.0
5553,7233,-9.190927,38.750158,69,5829.0
5554,2402,-9.225994,38.699131,145,4076.0
5555,287,-9.360142,38.700156,71,5829.0
5556,24933,-9.142801,38.787226,69,5830.0
5557,3604,-9.339966,38.681694,89,5830.0
5558,11367,-9.141161,38.748143,69,5830.0
5559,25697,-9.14873,38.748015,69,3012.0
5560,24077,-9.163158,38.774726,69,5833.0
5561,21338,-9.138056,38.753157,69,5835.0
5562,10659,-9.095985,38.753908,69,5835.0
5563,25654,-9.129239,38.763481,69,5836.0
5564,14232,-9.152638,38.754009,69,11261.0
5565,23338,-9.157176,38.761177,69,5836.0
5566,238,-9.342183,38.714147,71,5837.0
5567,23052,-9.201434,38.75689,69,5839.0
5568,14282,-9.316857,38.688698,69,5839.0
5569,27399,-9.091546,38.805414,69,5327.0
5570,21680,-9.218991,38.758256,69,5840.0
5571,24106,-9.171313,38.718992,69,5840.0
5572,7712,-9.157748,38.766422,69,5840.666667
5573,24172,-9.376559,38.800991,69,8880.0
5574,14350,-9.306038,38.705332,69,5841.0
5575,21641,-9.214357,38.747907,69,5842.0
5576,26204,-9.179446,38.794307,69,5843.0
5577,19292,-9.111535,38.781059,145,5257.0
5578,26292,-9.173701,38.793411,69,5847.0
5579,11598,-9.240881,38.92856,69,5849.0
5580,22911,-9.228735,38.71116,69,3458.0
5581,8642,-9.219546,38.701821,69,5851.0
5582,20431,-9.036801,38.900488,69,5852.0
5583,21337,-9.141266,38.753912,69,5853.0
5584,2333,-9.21282,38.736298,69,5854.0
5585,26273,-9.227114,38.703243,69,5804.0
5586,25002,-9.152891,38.71214,69,9827.5
5587,23300,-9.167795,38.741674,69,5856.0
5588,2530,-9.100456,38.813417,69,5856.0
5589,3569,-9.176217,38.741241,89,4883.0
5590,25592,-9.173084,38.76375,69,5857.0
5591,23539,-9.170428,38.726193,69,5857.0
5592,7479,-9.155827,38.759737,69,5858.0
5593,27332,-9.13745,38.750908,69,5859.0
5594,9241,-9.14543,38.719891,69,5859.0
5595,21052,-9.162108,38.713336,69,8184.0
5596,25410,-9.178898,38.76014,69,5860.0
5597,11326,-9.154622,38.720313,69,7522.0
5598,10352,-9.141838,38.737735,69,2213.0
5599,25374,-9.147938,38.748168,69,5877.0
5600,27231,-9.381401,38.772989,69,5863.0
5601,14552,-9.199317,38.717734,69,5864.0
5602,24098,-9.204319,38.75621,69,5867.0
5603,11246,-9.165995,38.812966,69,5868.0
5604,23341,-9.275929,38.753223,69,5869.0
5605,8380,-9.180157,38.740391,69,5869.0
5606,7698,-9.163423,38.73427,69,5869.0
5607,8695,-9.142116,38.715729,69,1091.0
5608,23770,-9.137785,38.713966,69,10946.0
5609,21447,-9.222686,38.73679,69,5873.0
5610,46313,-9.163912,38.715852,69,5874.0
5611,8884,-9.344869,38.792173,69,5874.0
5612,29165,-9.146825,38.742956,69,8983.0
5613,24848,-9.205161,38.752022,69,5879.0
5614,25513,-9.171768,38.732529,69,5879.0
5615,24542,-9.203547,38.69716,69,10450.0
5616,9017,-9.161968,38.723844,69,5880.0
5617,18070,-9.336332,38.801651,69,5880.0
5618,25208,-9.160281,38.741298,69,5881.0
5619,10638,-9.214574,38.697922,69,5881.0
5620,21617,-9.316583,38.688465,69,9195.0
5621,26306,-9.177266,38.790869,69,5882.0
5622,14397,-9.297807,38.70023,69,5882.0
5623,5809,-9.096727,38.781774,69,5883.0
5624,47518,-9.297033,38.768644,145,10505.0
5625,9042,-9.138374,38.742802,69,5884.0
5626,23951,-9.194053,38.697393,69,5886.0
5627,20436,-9.034858,38.903729,69,5887.0
5628,23899,-9.209673,38.696082,69,5887.0
5629,25109,-9.144826,38.754891,69,5887.0
5630,24844,-9.293553,38.700904,69,26562.0
5631,8274,-9.140364,38.729536,69,5888.0
5632,23738,-9.116205,38.757092,69,5890.0
5633,23936,-9.121736,38.723818,69,5891.0
5634,24670,-9.147041,38.743849,69,5893.0
5635,23156,-9.217586,38.699127,69,5894.0
5636,10778,-9.191296,38.749548,69,5894.0
5637,24674,-9.116245,38.765016,69,5895.0
5638,14398,-9.337781,38.795147,69,5895.0
5639,21620,-9.134432,38.74218,69,8622.0
5640,23495,-9.1807,38.759008,69,3917.0
5641,29489,-9.342183,38.714146,69,7718.0
5642,2345,-9.204851,38.759513,69,5899.0
5643,14542,-9.262947,38.747314,69,12076.0
5644,29409,-9.149093,38.741758,69,5901.0
5645,20503,-9.094915,38.760571,69,5901.0
5646,349,-9.141915,38.715669,71,2764.5
5647,26296,-9.200301,38.806308,69,5901.0
5648,25206,-9.330219,38.793089,69,1255.0
5649,10662,-9.104167,38.755964,69,5902.0
5650,14258,-9.201063,38.711673,69,5904.0
5651,9419,-9.161549,38.750231,69,5904.0
5652,25558,-9.173663,38.70676,69,5905.0
5653,23644,-9.16763,38.737718,69,5907.0
5654,27192,-9.386586,38.799175,69,1290.0
5655,13102,-9.168941,38.793127,69,5908.0
5656,7527,-9.14835,38.738961,69,5909.0
5657,25108,-9.11037,38.752863,69,13308.0
5658,23727,-9.161249,38.773866,69,5909.0
5659,8238,-9.398996,39.049542,69,7061.0
5660,13360,-9.297108,38.714115,69,5911.0
5661,23670,-9.162333,38.730561,69,5912.0
5662,2141,-9.283598,38.746304,69,2381.0
5663,24833,-9.107791,38.74801,69,5915.0
5664,18678,-9.279127,38.765036,69,5916.0
5665,30173,-9.123488,38.770745,145,5917.0
5666,7781,-9.143099,38.762978,89,5920.0
5667,32388,-9.141451,38.748189,69,5921.0
5668,32411,-9.148468,38.740095,69,5922.0
5669,24749,-9.120464,38.764315,69,5923.0
5670,8488,-9.139041,38.712203,69,5923.0
5671,13098,-9.168979,38.794474,69,5923.0
5672,24590,-9.146989,38.748378,69,4402.0
5673,11125,-9.159047,38.83812,75,5925.0
5674,23047,-9.207636,38.69647,69,10407.0
5675,47275,-9.048634,38.885539,78,917.0
5676,23932,-9.071276,38.855687,69,6789.0
5677,30198,-9.146994,38.74192,145,5133.0
5678,13477,-9.246133,38.7113,69,5928.0
5679,5917,-9.099142,38.781557,69,5928.0
5680,23418,-9.14074,38.725569,69,5930.0
5681,25976,-9.175946,38.790235,69,5931.0
5682,624,-9.141592,38.707015,71,6209.0
5683,24616,-9.146413,38.777273,69,7827.0
5684,24042,-9.180924,38.74818,69,5934.0
5685,20427,-9.038764,38.901184,69,5934.0
5686,20540,-9.061593,38.859762,69,5937.0
5687,20452,-8.985857,38.960395,69,5937.0
5688,18071,-9.150861,38.76694,69,4402.0
5689,24303,-9.226488,38.757928,69,6499.0
5690,8429,-9.134101,38.754737,69,5942.0
5691,271,-9.118003,38.777652,71,3681.0
5692,11126,-9.149535,38.748012,75,19570.0
5693,27339,-9.37809,38.847247,69,2588.0
5694,24956,-9.304873,38.714137,69,3605.0
5695,24389,-9.187066,38.799357,69,4675.0
5696,3969,-9.352551,38.687387,69,5949.0
5697,7483,-9.157065,38.76495,69,5949.0
5698,23714,-9.147649,38.722721,69,5950.0
5699,22677,-9.298133,38.767371,69,10791.0
5700,46283,-9.123016,38.713299,69,5951.0
5701,26774,-9.157131,38.820233,69,5951.0
5702,9900,-9.14328,38.74175,69,5952.0
5703,25052,-9.168098,38.768202,69,5952.0
5704,23942,-9.102802,38.772719,69,5953.0
5705,14324,-9.263261,38.717624,69,5953.0
5706,25196,-9.188186,38.747237,69,5953.0
5707,8618,-9.181694,38.745726,69,3425.0
5708,11470,-9.173358,38.83743,69,5954.0
5709,24665,-9.133575,38.707175,69,5955.0
5710,21237,-9.127357,38.737716,69,5955.0
5711,29157,-9.237243,38.711768,69,5660.0
5712,26178,-9.169248,38.796142,69,5957.0
5713,13730,-9.138253,38.710153,69,7722.0
5714,23412,-9.257219,38.759412,69,5958.0
5715,47522,-9.335515,38.777369,78,5959.0
5716,2267,-9.248512,38.760359,69,5961.0
5717,46306,-9.144497,38.706216,69,5961.0
5718,11778,-9.194752,38.755605,69,5961.0
5719,25565,-9.441179,38.696297,69,5961.0
5720,25077,-9.413449,38.963346,69,5961.0
5721,14114,-9.311474,38.714636,69,5962.0
5722,26209,-9.198809,38.765229,69,5962.0
5723,17815,-9.267752,38.75542,75,5962.0
5724,29179,-9.133189,38.73762,69,5962.0
5725,236,-9.341221,38.713487,71,5962.0
5726,25500,-9.193504,38.757537,69,5963.0
5727,21497,-9.135547,38.719202,69,5963.0
5728,10739,-9.441589,38.695783,69,5964.0
5729,26276,-9.112628,38.747762,69,613.0
5730,24609,-9.110291,38.753025,69,5966.0
5731,14099,-9.305079,38.741595,69,5967.0
5732,7885,-9.157856,38.71707,69,8228.0
5733,25467,-9.110402,38.770094,69,5969.0
5734,26303,-9.177503,38.792633,69,5969.0
5735,23544,-8.982211,38.96938,69,5184.0
5736,21556,-9.218702,38.73532,69,5969.0
5737,490,-9.397069,38.708093,71,5969.0
5738,26304,-9.17714,38.790882,69,5969.0
5739,21432,-9.14284,38.750441,69,5970.0
5740,23305,-9.1695,38.71712,69,5971.0
5741,11709,-9.227915,38.698459,69,5972.0
5742,13385,-9.134967,38.734529,69,3677.0
5743,30304,-9.145417,38.730135,145,4502.0
5744,23566,-9.175032,38.718669,69,5974.0
5745,47086,-9.164941,38.70319,78,28988.0
5746,14337,-9.296673,38.712511,69,5977.0
5747,32417,-9.167468,38.755674,69,5978.0
5748,21334,-9.141226,38.748262,69,5979.0
5749,23248,-9.1694,38.831616,69,7147.0
5750,13600,-9.266569,38.744483,69,5980.0
5751,25571,-9.167661,38.740882,69,5980.0
5752,24660,-9.151514,38.739918,69,5981.0
5753,25122,-9.125001,38.717709,69,5981.0
5754,25588,-9.105927,38.756758,69,5981.0
5755,13497,-9.336087,38.723313,69,5947.0
5756,46298,-9.141563,38.716215,69,5982.0
5757,7845,-9.139515,38.721466,69,3840.0
5758,25027,-9.379924,38.800416,69,1335.0
5759,22660,-9.171448,38.707185,69,5984.0
5760,24114,-9.159636,38.707734,69,5985.0
5761,5908,-9.31365,38.693446,69,3735.0
5762,21113,-9.151295,38.739737,69,5987.0
5763,24526,-9.140707,38.726169,69,4839.0
5764,14399,-9.16369,38.734345,69,8368.0
5765,24850,-9.162283,38.720934,69,5988.0
5766,13813,-9.243292,38.721804,69,5989.0
5767,5801,-9.096661,38.755245,69,5990.0
5768,23662,-9.160775,38.724419,69,5991.0
5769,21905,-9.152841,38.754591,69,5992.0
5770,7417,-9.137545,38.713601,69,5992.0
5771,23073,-9.095872,38.76339,69,5992.0
5772,21484,-9.173551,38.708676,69,29348.0
5773,7702,-9.149294,38.736063,69,7635.0
5774,18391,-9.380559,38.850877,69,5993.0
5775,8363,-9.160594,38.713908,69,11682.0
5776,26307,-9.177269,38.79087,69,5995.0
5777,47084,-9.210509,38.771978,78,5996.0
5778,25285,-9.243507,38.726188,69,10850.0
5779,23685,-9.29519,38.705903,69,2660.0
5780,9666,-9.148052,38.741129,69,5999.0
5781,48466,-9.194663,38.777367,180,6001.0
5782,26360,-9.210191,38.709552,69,6001.0
5783,7939,-9.147982,38.747869,69,6001.0
5784,24235,-9.190642,38.698009,69,6002.0
5785,7778,-9.152754,38.733378,69,6003.0
5786,2323,-9.322304,38.830235,69,37.0
5787,240,-9.333915,38.724788,71,6004.0
5788,23396,-9.190469,38.728843,69,6005.0
5789,10321,-9.183384,38.760448,69,6005.0
5790,24680,-9.191939,38.732944,69,6005.0
5791,8485,-9.113244,38.744392,69,3546.0
5792,25707,-9.127384,38.731511,69,6006.0
5793,14353,-9.305061,38.711851,69,6006.0
5794,10821,-9.12727,38.73832,145,6008.0
5795,608,-9.153187,38.724787,71,6008.0
5796,27330,-9.156013,38.706226,69,15457.0
5797,2331,-9.215099,38.739671,69,6010.0
5798,29220,-9.071806,38.855212,69,16573.0
5799,25175,-9.20249,38.707234,69,6013.0
5800,18363,-9.268534,38.776288,69,8685.0
5801,23084,-9.120556,38.779652,69,3286.0
5802,21245,-9.14248,38.71607,69,9612.0
5803,8754,-9.136008,38.710654,69,3119.0
5804,8664,-9.222407,38.700621,69,6019.0
5805,493,-9.417573,38.714091,71,6019.0
5806,25280,-9.144748,38.779056,69,6021.0
5807,25508,-9.209842,38.713424,69,9008.0
5808,20439,-8.987285,38.957091,89,6023.0
5809,29434,-9.160647,38.714423,69,8256.0
5810,7364,-9.323915,38.693387,69,1141.0
5811,24943,-9.119712,38.768257,69,6026.0
5812,7525,-9.134022,38.737108,89,6026.0
5813,24678,-9.234478,38.72173,69,7348.0
5814,20991,-9.147864,38.744954,69,6027.0
5815,24160,-9.203498,38.735801,69,6027.0
5816,23060,-9.131441,38.745619,69,6029.0
5817,21063,-9.144917,38.741447,69,6030.0
5818,24341,-9.157011,38.78188,69,6030.0
5819,24427,-9.162555,38.721075,69,6030.0
5820,29488,-9.123333,38.752794,69,6031.0
5821,21208,-9.231816,38.750374,69,2349.0
5822,19802,-9.319017,39.090739,69,6031.0
5823,24878,-9.142885,38.716924,69,6031.0
5824,24113,-9.159079,38.707887,69,6032.0
5825,445,-9.363011,38.713445,71,6032.0
5826,13814,-9.171501,38.708974,69,5276.0
5827,21032,-9.148949,38.724582,69,6035.0
5828,13599,-9.153698,38.747631,69,6284.0
5829,29667,-9.150048,38.747503,145,6036.0
5830,13475,-9.176597,38.764078,69,6037.0
5831,25546,-9.199307,38.696945,69,6037.0
5832,241,-9.333916,38.72479,71,6039.0
5833,23017,-9.136374,38.736773,69,6039.0
5834,25698,-9.22329,38.700259,69,6041.0
5835,17765,-9.376564,38.800988,69,6041.0
5836,24909,-9.185482,38.75657,69,9086.0
5837,7944,-9.137958,38.752496,69,6043.0
5838,13157,-9.133207,38.737619,69,6044.0
5839,14195,-9.226762,38.705252,69,6044.0
5840,8010,-9.228202,38.792295,89,6046.0
5841,24655,-9.151417,38.755653,69,6047.0
5842,13156,-9.128275,38.709911,69,10244.0
5843,18886,-9.371202,38.811504,69,6047.0
5844,23205,-9.141043,38.732165,69,6048.0
5845,8216,-9.246502,38.728055,69,1494.0
5846,13574,-9.234419,38.725651,69,6049.0
5847,20502,-9.071222,38.855739,69,6050.0
5848,27393,-9.313619,38.771028,69,6051.0
5849,30300,-9.217858,38.742479,145,5008.0
5850,20556,-9.129784,38.762307,69,4168.0
5851,14308,-9.266784,38.744237,69,6052.0
5852,14307,-9.211337,38.703167,69,5575.0
5853,11466,-9.159621,38.813647,69,6053.0
5854,21396,-9.154555,38.747487,69,6053.0
5855,27229,-9.320207,38.76564,69,6053.0
5856,20568,-9.042244,38.891776,69,6053.0
5857,24276,-9.197916,38.694953,69,6053.0
5858,25005,-9.17067,38.770379,69,6054.0
5859,25529,-9.25747,39.094144,69,9433.0
5860,24300,-9.142568,38.783679,69,6054.0
5861,23898,-9.130139,38.910525,69,6055.0
5862,24041,-9.124726,38.759153,69,6057.0
5863,10669,-9.103674,38.763685,69,6057.0
5864,3590,-9.418256,38.706375,89,6057.333333
5865,25975,-9.176137,38.79038,69,6058.0
5866,11336,-9.09824,38.82236,69,6058.0
5867,8564,-9.352402,38.686696,69,6059.0
5868,9892,-9.095239,38.778802,69,10663.0
5869,29509,-9.148416,38.706387,69,16981.0
5870,8257,-9.146643,38.748729,69,6062.0
5871,25288,-9.199496,38.703005,69,6062.0
5872,333,-9.394927,38.737619,72,6062.0
